id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,imdb_popularity,YearGroup
ts6644,Borgen,SHOW,2010,TV-MA,58,"['drama', 'european']",['DK'],4,tt1526318,8.5,23523,21.761,2010
tm142086,The Last Samurai,MOVIE,2003,R,154,"['drama', 'history', 'war', 'action']","['NZ', 'JP', 'US']",0,tt0325710,7.8,429097,33.643,2000
ts22018,iCarly,SHOW,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6,tt0972534,6.7,38281,96.149,2000
ts30311,Victorious,SHOW,2010,TV-G,25,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",['US'],4,tt1604099,6.9,24224,76.049,2010
tm95252,The Book of Eli,MOVIE,2010,R,118,"['thriller', 'action', 'drama', 'european']",['US'],0,tt1037705,6.8,312538,25.45,2010
tm136808,Identity,MOVIE,2003,R,90,['thriller'],['US'],0,tt0340770,7.3,240433,16.442,2000
ts21197,Merlin,SHOW,2008,TV-PG,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",['GB'],5,tt1199099,7.9,80138,123.15,2000
tm109137,Shrek Forever After,MOVIE,2010,PG,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],0,tt0892791,6.3,200354,89.833,2010
tm84613,Hairspray,MOVIE,2007,PG,117,"['comedy', 'drama', 'romance']","['US', 'GB']",0,tt0427327,6.7,128190,11.48,2000
tm173551,Corpse Bride,MOVIE,2005,PG,77,"['fantasy', 'romance', 'animation', 'drama', 'family']",['US'],0,tt0121164,7.3,265023,96.975,2000
tm94606,Let Me In,MOVIE,2010,R,116,"['horror', 'drama', 'fantasy', 'thriller', 'european']","['GB', 'US']",0,tt1228987,7.1,120208,24.49,2010
tm136308,Monster,MOVIE,2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],0,tt0340855,7.3,149218,16.951,2000
tm82985,Without a Paddle,MOVIE,2004,PG-13,95,"['thriller', 'comedy']",['US'],0,tt0364751,5.8,47049,13.29,2000
tm145593,Once Upon a Time in Mexico,MOVIE,2003,R,102,"['drama', 'action', 'crime', 'thriller']",['US'],0,tt0285823,6.3,160449,14.895,2000
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",['US'],0,tt0844471,6.9,226225,54.58,2000
tm119111,Blade II,MOVIE,2002,R,117,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",['US'],0,tt0187738,6.7,214461,50.32,2000
tm130647,Chloe,MOVIE,2009,R,99,"['thriller', 'drama', 'romance', 'european']","['US', 'CA', 'FR']",0,tt1352824,6.3,72916,10.688,2000
tm32919,Blood Diamond,MOVIE,2006,R,143,"['thriller', 'drama']","['US', 'DE']",0,tt0450259,8,536858,40.209,2000
tm23935,The Lake House,MOVIE,2006,PG,105,"['drama', 'fantasy', 'romance', 'documentation']",['US'],0,tt0410297,6.8,148043,15.36,2000
tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,R,109,"['thriller', 'scifi', 'action', 'european']","['GB', 'US', 'DE']",0,tt0181852,6.3,393998,38.918,2000
tm28905,Beerfest,MOVIE,2006,R,110,['comedy'],['US'],0,tt0486551,6.2,67748,12.377,2000
tm44486,Heist,MOVIE,2001,R,107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],0,tt0252503,6.5,36361,12.634,2000
tm39487,Catch and Release,MOVIE,2006,PG-13,111,"['romance', 'comedy', 'drama']",['US'],0,tt0395495,5.9,26157,9.67,2000
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,"['drama', 'romance', 'fantasy', 'comedy']",['US'],0,tt0425123,6.7,106755,12.741,2000
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,"['scifi', 'action', 'comedy', 'drama', 'animation']",['JP'],1,tt0948103,8.3,17024,22.238,2000
tm184913,Four Brothers,MOVIE,2005,R,109,"['crime', 'action', 'drama', 'thriller']",['US'],0,tt0430105,6.8,144656,28.154,2000
tm118637,John Q,MOVIE,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],0,tt0251160,7,131999,17.663,2000
tm58382,Not Another Teen Movie,MOVIE,2001,R,89,['comedy'],['US'],0,tt0277371,5.7,104604,27.273,2000
tm40009,21,MOVIE,2008,PG-13,123,"['drama', 'crime', 'history', 'thriller']",['US'],0,tt0478087,6.8,247039,40.786,2000
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",['JP'],3,tt0994314,8.7,62367,36.627,2000
tm154470,Terminator Salvation,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",0,tt0438488,6.5,357557,72.272,2000
tm22294,Deck the Halls,MOVIE,2006,PG,93,"['comedy', 'family']",['US'],0,tt0790604,5,27797,13.817,2000
tm78067,The Girl Next Door,MOVIE,2007,R,91,"['thriller', 'drama', 'crime', 'horror']",['US'],0,tt0830558,6.5,26035,13.823,2000
tm148379,The Cat in the Hat,MOVIE,2003,PG,81,"['fantasy', 'comedy', 'family']",['US'],0,tt0312528,4,81971,69.974,2000
tm21467,Final Destination 3,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",0,tt0414982,5.8,139797,50.649,2000
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",0,tt0245674,5.6,86492,46.785,2000
tm57190,The One,MOVIE,2001,PG-13,87,"['scifi', 'thriller', 'action']",['US'],0,tt0267804,5.9,91584,21.013,2000
tm37546,Happy Feet,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],0,tt0366548,6.4,182612,76.506,2000
tm30205,Ip Man,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",0,tt1220719,8,221095,20.113,2000
tm159310,Coach Carter,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",0,tt0393162,7.3,143670,26.022,2000
tm89592,Blade: Trinity,MOVIE,2004,R,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",['US'],0,tt0359013,5.8,175210,34.514,2000
tm167516,Monster-in-Law,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",0,tt0369735,5.5,60693,18.681,2000
tm79895,Halloween,MOVIE,2007,R,109,['horror'],['US'],0,tt0373883,6,118815,30.617,2000
tm88045,How Do You Know,MOVIE,2010,PG-13,121,"['drama', 'comedy', 'romance']",['US'],0,tt1341188,5.4,49599,11.864,2010
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],0,tt0253867,5.1,58516,11.061,2000
tm143938,The Final Destination,MOVIE,2009,R,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",['US'],0,tt1144884,5.1,104166,51.108,2000
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",0,tt0467200,6.7,111694,18.67,2000
tm141390,Friday the 13th,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],0,tt0758746,5.5,105938,42.83,2000
tm74780,The Bucket List,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],0,tt0825232,7.4,242733,19.365,2000
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",0,tt0329101,5.7,117986,50.824,2000
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],4,tt1659175,7.9,6500,31.514,2010
tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",0,tt0397535,7.3,146847,25.556,2000
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],0,tt1179056,5.2,99192,46.304,2010
tm36188,Body of Lies,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",0,tt0758774,7.1,224896,16.693,2000
tm88382,A Cinderella Story,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",0,tt0356470,5.9,86395,31.774,2000
ts31263,The Mole,SHOW,2001,TV-14,52,['reality'],"['US', 'BE']",5,tt0294149,7.6,1104,4.376,2000
tm47523,Osmosis Jones,MOVIE,2001,PG,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",['US'],0,tt0181739,6.3,35711,14.652,2000
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],0,tt0362120,5.1,120188,45.906,2000
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"['horror', 'crime']",['US'],0,tt0324216,6.2,140741,73.702,2000
tm177068,Fun with Dick and Jane,MOVIE,2005,PG-13,90,"['comedy', 'crime']",['US'],0,tt0369441,6.1,143998,15.505,2000
tm82442,TMNT,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",0,tt0453556,6.2,64062,22.181,2000
tm90864,Due Date,MOVIE,2010,R,95,"['drama', 'comedy']",['US'],0,tt1231583,6.5,339626,31.661,2010
tm101249,Cop Out,MOVIE,2010,R,107,"['comedy', 'thriller', 'action', 'crime']",['US'],0,tt1385867,5.5,87673,10.863,2010
ts687,The 4400,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],4,tt0389564,7.3,44971,21.12,2000
ts24028,Still Game,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],9,tt0281491,8.9,7539,5.171,2000
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['comedy', 'drama']",['IN'],0,tt1187043,8.4,385782,49.398,2000
ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"['drama', 'comedy']",['JP'],5,tt1882928,8.6,2110,15.027,2000
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'fantasy', 'family']",['AU'],3,tt0491603,7.2,14782,21.417,2000
ts21740,Black Butler,SHOW,2008,TV-MA,25,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",['JP'],3,tt1316554,8.3,1856,27.454,2000
ts30356,Octonauts,SHOW,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],6,tt1710177,7.6,1049,39.732,2010
tm89684,New York Minute,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],0,tt0363282,4.8,23307,10.357,2000
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],4,tt7996132,7,13,26.42,2000
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",['CA'],6,tt1173427,7.4,10523,16.775,2000
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"['drama', 'family', 'sport', 'fantasy']",['US'],0,tt0487897,6.8,13034,10.751,2000
tm27268,Monster House,MOVIE,2006,PG,91,"['fantasy', 'animation', 'comedy', 'family']",['US'],0,tt0385880,6.6,114942,47.456,2000
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],0,tt0335438,6.1,145981,14.252,2000
tm137342,Tears of the Sun,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],0,tt0314353,6.6,121066,33.904,2000
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1,tt1370334,7.9,11579,75.209,2000
ts22318,Winx Club,SHOW,2004,TV-G,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],8,tt3233214,6.2,6700,25.162,2000
tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",0,tt0403424,5.1,38445,15.813,2000
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],4,tt1131746,6.3,12046,65.327,2000
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"['horror', 'thriller', 'documentation']",['US'],0,tt0420294,5.8,72366,63.011,2000
tm55303,I Am Sam,MOVIE,2001,PG-13,132,['drama'],['US'],0,tt0277027,7.6,149082,18.529,2000
tm31189,The Spiderwick Chronicles,MOVIE,2008,PG,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",['US'],0,tt0416236,6.5,94628,30.838,2000
tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"['comedy', 'drama', 'romance']",['US'],0,tt0398375,5.5,57894,13.404,2000
ts15986,Dead Set,SHOW,2008,TV-MA,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],1,tt1285482,7.6,19684,9.747,2000
ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],2,tt1279024,8,14307,28.197,2000
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,115,"['comedy', 'romance']",['US'],0,tt0762107,5.9,146625,46.06,2000
ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,84,['western'],"['US', 'CA']",1,tt6954486,0,0,0.6,2000
tm36644,World Trade Center,MOVIE,2006,PG-13,129,"['thriller', 'history', 'drama']",['US'],0,tt0469641,6,83129,15.774,2000
tm77649,Premonition,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],0,tt0477071,5.9,78119,18.308,2000
ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],6,tt0983983,8,25,24.246,2000
tm33113,Eagle Eye,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",0,tt1059786,6.6,185430,14.168,2000
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],0,tt0169102,8.1,111053,7.249,2000
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",0,tt1234548,6.2,131564,17.344,2000
ts56549,Scare Tactics,SHOW,2003,TV-14,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",['US'],5,tt0339968,6.7,2512,3.501,2000
tm29555,Friends with Money,MOVIE,2006,R,88,"['romance', 'comedy', 'drama']",['US'],0,tt0436331,5.8,30186,11.389,2000
tm93225,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,PG,100,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']","['US', 'AU']",0,tt1219342,6.9,82623,21.915,2010
ts21421,Pocoyo,SHOW,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['ES', 'GB']",4,tt0487849,3.9,93,21.257,2000
tm101334,Death at a Funeral,MOVIE,2010,R,92,['comedy'],['US'],0,tt1321509,5.6,49599,11.687,2010
ts20526,The Game,SHOW,2006,TV-14,22,"['comedy', 'drama', 'sport', 'romance']",['US'],10,tt10020984,6.6,4417,7.989,2000
ts30083,Angel Beats!,SHOW,2010,TV-14,26,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],1,tt1639109,7.7,13848,19.033,2010
tm141707,Blood and Bone,MOVIE,2009,R,93,"['thriller', 'action', 'crime', 'drama', 'sport']",['US'],0,tt0346631,6.7,33051,26.858,2000
tm103095,Ip Man 2,MOVIE,2010,R,108,"['drama', 'history', 'sport', 'action']","['CN', 'HK']",0,tt1386932,7.5,103673,3.156,2010
ts23835,Masha and the Bear,SHOW,2009,TV-Y,6,"['comedy', 'family', 'action', 'animation']",['RU'],5,tt1884856,7.6,3114,41.69,2000
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],0,tt0986264,8.3,188234,12.931,2000
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,"['comedy', 'documentation']",['US'],1,tt1422182,8.1,1740,3.829,2000
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],1,tt0816397,8.2,9763,15.959,2000
tm27168,Felon,MOVIE,2008,R,103,"['crime', 'thriller', 'drama', 'action']",['US'],0,tt1117385,7.4,78039,12.24,2000
ts40702,The Ultimatum,SHOW,2009,TV-14,44,['drama'],['SG'],1,tt1682704,5.4,6,1.915,2000
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,35,"['action', 'drama', 'scifi', 'war', 'animation']",['JP'],2,tt1630623,7.8,1291,14.729,2010
tm114476,Stuart Little 2,MOVIE,2002,G,78,"['comedy', 'fantasy', 'animation', 'family']",['US'],0,tt0243585,5.5,53746,32.09,2000
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']","['CA', 'US']",6,tt15061770,5.1,8172,15.75,2000
ts12701,Code Lyoko,SHOW,2003,TV-G,24,"['action', 'fantasy', 'thriller', 'comedy', 'family', 'scifi', 'romance', 'animation']",['FR'],5,tt0417311,7.3,5109,22.785,2000
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,"['comedy', 'romance', 'drama']",['US'],0,tt1314228,4.9,40289,8.795,2000
ts21695,Iris,SHOW,2009,TV-14,61,"['action', 'comedy', 'reality', 'romance', 'thriller']",['KR'],2,tt1399791,7.8,1951,9.565,2000
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,"['horror', 'music', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",['US'],1,tt6950338,6.5,330,6.803,2010
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",['GB'],3,tt1436544,7.5,1222,18.311,2000
ts20535,The Garfield Show,SHOW,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],5,tt1470837,5.3,2499,19.716,2000
tm160800,Chaos,MOVIE,2005,R,106,"['action', 'crime', 'drama', 'thriller', 'european']","['GB', 'US', 'CA']",0,tt0402910,6.4,54633,27.157,2000
ts38159,Wakfu,SHOW,2008,TV-Y7,22,"['action', 'drama', 'scifi', 'fantasy', 'animation', 'family', 'european']",['FR'],3,tt1807824,8.1,1469,48.59,2000
tm112381,Comedian,MOVIE,2002,R,82,"['comedy', 'documentation']",['US'],0,tt0328962,6.9,6948,5.927,2000
